loan_id,age,employment_status,tenure_months,annual_income,residence_type,dependents,credit_score,delinquencies_12m,inquiries_6m,revolving_utilization,total_open_accounts,months_since_last_delinquency,loan_amount,term_months,interest_rate,installment_amount,purpose,months_on_book,current_balance,missed_payments_3m,days_past_due,payment_to_income_ratio,unemployment_rate,inflation_rate,cash_rate_proxy,region,region_risk_index,default_12m,lgd,ead,ecl_true
24602,33,Employed,21,46609.0,Rent,0,636,0,1,0.5161818937259465,10,52,14616.0,36,0.14738865126925924,504.8,Car,10,10556.0,0,0,0.1299663155184621,5.140967671050454,3.9249546897913037,5.189334320690687,Inner Metro,0.95,0,0.5964464202137375,10556.0,520.7210560786154
24603,53,Employed,48,62016.0,Rent,1,682,0,1,0.46310350575543774,8,62,8697.0,60,0.12735791106810662,196.71,Debt Consolidation,8,7537.4,0,0,0.03806308049535604,5.658032204273331,4.368544603640795,5.6257349546323185,Outer Metro,1.0,0,0.6511226048162424,7537.4,485.5161576098314
24604,32,Employed,71,134969.0,Rent,0,739,0,1,0.10613558086496111,2,60,46362.0,36,0.05802821887000944,1406.28,Home Improvement,4,41210.67,0,0,0.12503137757559143,5.567084276895328,4.552783376503546,3.0,Outer Metro,1.0,0,0.6311003010875175,41210.67,958.0045832577638
24605,38,Employed,99,49233.0,Mortgage,1,554,1,1,0.39990853138847904,7,6,9233.0,72,0.1237732099761198,182.32,Car,35,4744.74,0,0,0.04443848638108586,4.319813376703775,6.821950115780985,6.391325683819354,Inner Metro,0.95,0,0.6828307656456275,4744.74,465.02136544087546
24606,18,Employed,86,56848.0,Own,2,735,0,1,0.1989201169561127,7,49,6797.0,60,0.1312727519742734,155.1,Car,13,5324.32,0,0,0.03273993808049536,7.358701987954342,4.5879672422865205,5.079162131169968,Inner Metro,0.95,0,0.6075678416639262,5324.32,220.40516483442937
24607,49,Employed,8,34121.0,Mortgage,1,676,0,1,0.21164258974358757,9,81,9855.0,48,0.07619763746474618,238.83,Debt Consolidation,59,492.75,0,0,0.08399402127721932,4.277638157103693,3.4784097992668768,5.069212591087229,Regional,1.08,0,0.5800206922442714,492.75,12.191398856744836
24608,34,Employed,20,111904.0,Mortgage,3,690,1,1,0.27496242770084783,7,5,37451.0,48,0.08983227053438486,931.67,Home Improvement,45,2340.69,1,29,0.09990742064626822,3.198399022041825,2.670194762544929,5.081751467913155,Inner Metro,0.95,0,0.6749760212639278,2340.69,55.40227601166364
24609,29,Employed,16,80448.0,Rent,1,686,0,0,0.11126918310222404,8,64,22721.0,24,0.08437940838338841,1032.15,Debt Consolidation,2,20827.58,0,0,0.15396032219570407,5.393566053223047,4.298890525438459,4.342654898768252,Inner Metro,0.95,0,0.5748721540948541,20827.58,554.7185754244099
24610,23,Employed,24,22683.0,Rent,1,595,2,0,0.3943024265410388,4,17,7771.0,48,0.09902981987049167,196.73,Debt Consolidation,37,1780.85,1,20,0.10407618039941806,5.87711072406292,6.668576951311364,3.1827064728301293,Inner Metro,0.95,0,0.6886368030199695,1780.85,317.4374350381248
24611,36,Employed,82,25430.0,Own,0,662,1,1,0.5779722872524009,9,7,6023.0,72,0.12211443732263431,118.41,Debt Consolidation,1,5939.35,0,0,0.0558757373181282,4.837733660302012,3.7992108443819035,4.360746344551573,Inner Metro,0.95,0,0.640446856183172,5939.35,784.5752763347398
24612,53,Employed,82,92475.0,Rent,1,721,0,0,0.28290152644099914,7,45,20318.0,36,0.10039813354823592,655.98,Debt Consolidation,36,1015.9,0,0,0.08512311435523115,6.6936256134170975,2.78796213711683,3.0,Regional,1.08,0,0.6540471578753133,1015.9,47.86641839800149
24613,46,Self-employed,84,33514.0,Mortgage,1,674,0,0,0.6081518292923144,9,51,10345.0,24,0.14266430932144486,498.0,Debt Consolidation,29,517.25,0,0,0.17831354060989435,5.416753607589643,5.2918092084764545,6.223158384950228,Inner Metro,0.95,0,0.6556869408148476,517.25,89.77370359608712
24614,36,Employed,43,39917.0,Mortgage,1,704,1,0,0.25284737440924115,6,0,6518.0,60,0.07112225522782958,129.41,Home Improvement,57,325.9,0,0,0.03890372522985194,4.21524372802764,4.158239313212424,3.77806727590265,Inner Metro,0.95,0,0.6374560927482388,325.9,23.31552368361588
24615,31,Employed,49,37797.0,Rent,0,730,0,2,0.13890806306712894,3,40,9204.0,60,0.0712159825300369,182.78,Debt Consolidation,18,6442.8,0,0,0.05803000238114136,4.48749459655647,2.0,4.7388143627861306,Remote,1.18,0,0.5810472323976734,6442.8,112.50271093825839
24616,53,Employed,68,29725.0,Mortgage,0,742,0,2,0.2749936697154888,8,69,5957.0,36,0.06995528686351253,183.92,Car,38,297.85,0,0,0.07424861227922623,5.378357285893568,4.272727419246412,3.1257881100791565,Outer Metro,1.0,0,0.5913554898602059,297.85,6.391972431492079
24617,29,Employed,84,64075.0,Mortgage,2,744,0,1,0.19516782170541755,6,30,17517.0,48,0.10702559585167494,450.21,Debt Consolidation,33,5474.06,0,0,0.08431556769410847,5.296608834500211,5.483856968458769,5.703098509730805,Outer Metro,1.0,1,0.5098032195564205,5474.06,186.82872890162045
24618,40,Employed,11,35585.0,Mortgage,2,753,0,2,0.08360145439989722,4,65,3012.0,60,0.09653417785754516,63.48,Medical,55,251.0,0,0,0.021406772516509767,6.656119790873412,2.0,4.5261676925761565,Outer Metro,1.0,0,0.5697211315415278,251.0,4.064764844784359
24619,36,Self-employed,28,45118.0,Rent,0,694,0,1,0.11145994373307753,6,46,10856.0,36,0.12027908306918939,360.72,Medical,28,2412.44,1,23,0.0959404228910856,6.201751088979181,4.934413571156797,5.640765897148964,Inner Metro,0.95,0,0.6353052368597422,2412.44,135.45899727956083
24620,55,Employed,27,27117.0,Own,1,610,0,0,0.7907637009180395,8,72,6469.0,48,0.10958025337509697,167.06,Debt Consolidation,42,808.62,0,0,0.07392853191724748,3.3188075596145463,2.373728987709435,5.624152490425027,Inner Metro,0.95,0,0.635574870835236,808.62,88.34353303062512
24621,36,Employed,45,20928.0,Own,0,659,1,1,0.5286472646551976,9,28,2665.0,36,0.08786573197995334,84.48,Car,22,1036.39,0,0,0.04844036697247707,4.997530141558241,3.7357278661427156,3.0,Inner Metro,0.95,1,0.6683385493783749,1036.39,142.5065320922309
24622,64,Employed,24,80792.0,Own,1,630,1,1,0.08754985128514665,7,5,16961.0,72,0.05,273.16,Car,30,9893.92,1,29,0.040572333894445,3.7085290405135134,3.3843105436854843,4.260135302895432,Inner Metro,0.95,0,0.6443142394575659,9893.92,693.8026874086391
24623,41,Employed,47,68254.0,Rent,0,679,1,1,0.33745334760488155,10,10,16929.0,48,0.11081076947037494,438.21,Debt Consolidation,57,846.45,1,17,0.07704339672400153,6.9503125069417715,5.445255965731777,4.077855537724368,Inner Metro,0.95,0,0.692380447071105,846.45,114.3355769252943
24624,24,Employed,102,57722.0,Rent,3,710,0,0,0.24163945641936838,2,75,15710.0,36,0.09023543424159845,499.75,Debt Consolidation,2,14837.22,0,0,0.10389452894910085,4.031813382105793,5.297827814629927,3.536902806682752,Outer Metro,1.0,0,0.6115633070883529,14837.22,381.02325462311336
24625,49,Employed,26,34897.0,Own,1,599,1,0,0.5534173709141061,7,0,3840.0,24,0.13911152671729932,184.21,Medical,49,192.0,1,15,0.06334412700232112,5.442506645952427,2.240161146794356,5.308156214101346,Inner Metro,0.95,1,0.7356135066002566,192.0,21.535998098104855
24626,54,Employed,6,74123.0,Mortgage,2,543,3,1,0.3230236843249444,9,0,15753.0,60,0.08428197357817128,322.65,Debt Consolidation,58,787.65,0,0,0.052234798915316426,4.3625956114320426,2.0,4.462191501155841,Inner Metro,0.95,0,0.6317866312663603,787.65,144.18084990753502
24627,40,Employed,56,83134.0,Mortgage,0,675,0,2,0.497605499221396,16,62,17718.0,48,0.091020396247076,441.77,Debt Consolidation,31,6275.12,0,0,0.0637674116486636,3.0,2.031566042181348,4.731166676156947,Outer Metro,1.0,1,0.6071783001985623,6275.12,126.28654022670723
24628,48,Employed,47,23647.0,Rent,1,688,0,2,0.25442137313961627,7,70,8688.0,60,0.07053049532405502,172.25,Debt Consolidation,48,1737.6,0,0,0.08741066520065971,3.6936155514965234,4.553235390960776,4.304172602421684,Inner Metro,0.95,0,0.5702614643002547,1737.6,102.0893299494389
24629,61,Student,12,18000.0,Rent,1,752,0,0,0.29410474740313775,4,50,2096.0,36,0.09318453202336592,66.96,Car,43,104.8,0,0,0.04464,4.900713049991948,2.0,4.639895629570663,Outer Metro,1.0,0,0.6331732924639533,104.8,2.375950357447902
24630,45,Employed,38,69447.0,Own,2,686,0,2,0.1486233595916239,12,45,7338.0,48,0.10443797596007304,187.68,Debt Consolidation,53,366.9,0,0,0.032429910579290684,5.882283514914377,3.162823918003671,4.033919007865487,Inner Metro,0.95,0,0.5876269107104998,366.9,6.011722836224579
24631,21,Student,37,26085.0,Mortgage,2,635,2,2,0.14342429693184827,6,11,2741.0,36,0.10226597245798638,88.74,Debt Consolidation,52,137.05,1,19,0.04082346175963197,5.837188151602686,5.209562922314332,5.626326407407411,Outer Metro,1.0,0,0.6363415569897127,137.05,8.835806598015234
24632,28,Unemployed,24,27470.0,Rent,2,614,2,0,0.22985097844473987,7,14,3250.0,36,0.08194751963166969,102.14,Other,10,2347.22,2,46,0.04461885693483801,3.603119684641994,4.7784536373413475,4.830124595649071,Regional,1.08,0,0.6704434586133252,2347.22,232.7905500919282
24633,38,Employed,37,27234.0,Mortgage,2,711,1,1,0.0772104865947351,5,9,5692.0,60,0.0676627053301118,112.08,Car,42,1707.6,0,0,0.049385327164573695,5.575960794889094,2.0,3.0,Outer Metro,1.0,0,0.6434390445101708,1707.6,107.46063884728257
24634,35,Employed,26,61236.0,Mortgage,1,662,0,2,0.6204015400066508,5,49,19923.0,60,0.13588320804354148,459.33,Debt Consolidation,57,996.15,0,0,0.09001175778953556,6.339747277712001,4.257597583514466,4.743750703513374,Regional,1.08,0,0.6225237345643845,996.15,178.88614667022537
24635,29,Employed,32,49564.0,Rent,3,688,0,2,0.18502033090437042,10,66,14909.0,48,0.08846770335654028,369.93,Debt Consolidation,24,7454.5,0,0,0.08956419982245178,5.815242423980686,2.755154056291567,4.334396928707225,Inner Metro,0.95,0,0.576215448047186,7454.5,174.28347310204558
24636,52,Self-employed,38,31946.0,Rent,2,577,2,1,0.5402401850063234,9,13,3072.0,48,0.10945435974114764,79.32,Medical,24,1536.0,0,0,0.029795279534213986,4.7659429462900125,3.160443794024575,4.9898295350095525,Inner Metro,0.95,0,0.6837796972474605,1536.0,306.08609933990294
24637,34,Employed,33,34974.0,Rent,3,706,0,1,0.3747053046371593,6,56,11389.0,72,0.11420368761582217,219.24,Car,38,5378.14,1,19,0.07522388059701493,5.257697381189363,3.256230724969435,4.4378888133599474,Inner Metro,0.95,0,0.6307714914038051,5378.14,247.11187314393047
24638,61,Employed,95,52422.0,Mortgage,1,714,1,1,0.1813474158201041,10,9,7323.0,60,0.08990842487364804,151.98,Medical,55,610.25,0,0,0.03478997367517454,5.382921303080534,3.4090401164155,4.718202774040884,Inner Metro,0.95,0,0.6524545303762928,610.25,49.12408776180075
24639,35,Unemployed,29,18000.0,Own,3,659,0,2,0.49929304999773555,2,83,4064.0,60,0.14034946874578794,94.64,Home Improvement,48,812.8,0,0,0.06309333333333333,6.876440063297538,3.887942775297263,5.058101943864762,Regional,1.08,0,0.6468200321700268,812.8,126.7515495739681
24640,46,Employed,150,51894.0,Rent,0,692,0,2,0.2885340781556259,10,77,5157.0,36,0.11998955109079806,171.28,Car,56,257.85,2,62,0.03960689097005434,7.241599560722859,3.0418930469597694,5.732905409676828,Inner Metro,0.95,0,0.5484245119715264,257.85,5.670810112650026
24641,56,Employed,87,47887.0,Mortgage,1,673,0,0,0.33446361837661137,11,51,10583.0,60,0.10997640765408345,230.09,Car,15,7937.25,0,0,0.0576582370998392,5.973867678181554,3.0936683534913283,4.5449499358470975,Inner Metro,0.95,0,0.6011700980040166,7937.25,424.3850058527201
24642,47,Employed,19,88370.0,Rent,0,658,0,1,0.32684929822004655,8,35,28711.0,24,0.09776740915907281,1321.91,Home Improvement,59,1435.55,1,27,0.17950571460903023,5.264104137662768,5.160347425498567,4.725350420345397,Regional,1.08,0,0.626095574746301,1435.55,108.42907552923093
24643,43,Employed,54,90719.0,Mortgage,0,740,0,1,0.25881366252919846,7,27,32881.0,36,0.10926367697762933,1075.34,Home Improvement,46,1644.05,1,28,0.14224230866742357,5.162716519514438,4.005758467575297,6.226161219710689,Inner Metro,0.95,0,0.5713105180981635,1644.05,33.12970032539394
24644,49,Employed,189,98570.0,Rent,0,707,0,1,0.4027201151818041,1,78,20478.0,24,0.08925976938356034,934.84,Medical,49,1023.9,0,0,0.11380825809069697,5.287145479445584,2.5821982095479,5.0917075633979705,Outer Metro,1.0,0,0.6182033098500317,1023.9,47.8462513290987
24645,50,Employed,33,64971.0,Rent,0,653,0,3,0.24863688923443364,3,56,9336.0,60,0.08453533701931717,191.33,Car,40,3112.0,0,0,0.035338227824721805,5.4464605029702575,4.131737468112483,3.0,Inner Metro,0.95,0,0.6399742157849135,3112.0,136.74092093183907
24646,43,Employed,29,37618.0,Rent,1,651,0,0,0.5750118299602445,2,60,4709.0,48,0.11546787735013996,122.96,Medical,26,2158.29,0,0,0.03922377585198575,4.580504975156624,2.0674157318350215,3.400649455447009,Remote,1.18,0,0.6549705103501434,2158.29,121.2759076955671
24647,44,Self-employed,7,51159.0,Mortgage,1,617,1,3,0.33408852547321277,9,9,6851.0,36,0.12225273989439299,228.29,Medical,17,3615.81,0,0,0.05354834926405911,7.561758975727365,4.148675153300163,4.447063086241475,Inner Metro,0.95,0,0.6559161783121801,3615.81,619.3494811142035
24648,50,Employed,31,39400.0,Rent,1,690,0,2,0.4092407233673109,1,60,4653.0,24,0.0838192401115781,211.25,Debt Consolidation,36,232.65,2,40,0.06434010152284264,4.249671580287771,4.728210473361469,5.198295571767899,Outer Metro,1.0,0,0.6315966535829303,232.65,14.453720787963196
24649,37,Employed,72,56435.0,Rent,1,675,0,1,0.26084272186509566,1,57,15673.0,72,0.12839414980445343,313.29,Car,13,12843.15,0,0,0.06661610702578187,6.754662230668064,5.048913061064654,5.8281691492392484,Outer Metro,1.0,0,0.6535196692499228,12843.15,826.7043854659078
24650,29,Self-employed,45,41374.0,Rent,0,596,1,3,0.3952678638933281,10,9,3771.0,36,0.06911161611655783,116.28,Debt Consolidation,45,188.55,0,0,0.03372552810944071,3.0,4.548667603351424,3.0,Remote,1.18,0,0.7311244592713131,188.55,18.68092135794565
24651,60,Employed,32,45583.0,Mortgage,0,746,0,0,0.3042554926592828,9,71,6258.0,48,0.09439120788546831,157.04,Debt Consolidation,58,312.9,0,0,0.041341728275892324,4.869568739449332,2.59324472417965,3.7422740407437756,Remote,1.18,0,0.5458527845404794,312.9,5.986945082912534
24652,38,Employed,40,36590.0,Own,1,696,0,1,0.17664228644040586,7,28,4287.0,60,0.08737194211292351,88.45,Other,59,214.35,0,0,0.029007925662749387,4.7934018083671415,3.26451084051219,4.79353027938384,Regional,1.08,0,0.5287719547834625,214.35,7.084287759561127
24653,29,Employed,25,60990.0,Own,1,625,0,1,0.5116908581277009,7,67,11860.0,36,0.11901461059727726,393.36,Car,2,11201.11,0,0,0.07739498278406297,5.47445831057402,5.4813548362471165,4.143306359986196,Inner Metro,0.95,1,0.620793628713371,11201.11,806.8151350098783
24654,44,Employed,31,41392.0,Mortgage,0,669,1,2,0.18771827715035494,3,18,4397.0,36,0.0942321204213864,140.69,Debt Consolidation,4,3908.44,2,46,0.04078759180517974,4.7628072846984955,3.591089447288937,4.516224139766249,Outer Metro,1.0,0,0.6096032755048015,3908.44,222.7533920320566
24655,20,Self-employed,37,120458.0,Mortgage,2,677,0,1,0.1178478355311304,7,65,41303.0,36,0.09387991356324088,1320.9,Debt Consolidation,32,4589.22,0,0,0.1315877733317837,6.863196295615564,3.8873710668789765,4.246811015041397,Regional,1.08,0,0.5922612708525539,4589.22,161.52429395579404
24656,45,Unemployed,34,21543.0,Rent,1,603,1,2,0.3236682394127058,6,14,5120.0,48,0.1013877527558684,130.2,Debt Consolidation,49,256.0,0,0,0.07252471800584877,4.909226705541476,4.8809161331760915,4.885764729657433,Outer Metro,1.0,0,0.7070116753880255,256.0,49.65731096243873
24657,35,Student,26,26631.0,Own,1,767,0,0,0.2019865185012438,3,74,6990.0,48,0.08500221111064427,172.29,Other,15,4805.62,0,0,0.07763433592429875,3.9648482703914785,5.960201045347608,6.157428782460964,Regional,1.08,0,0.6102541660057818,4805.62,110.85647794018328
24658,18,Self-employed,34,68838.0,Mortgage,0,557,0,3,0.5720706020763114,12,45,9880.0,24,0.11128283618677423,461.07,Other,3,8645.0,0,0,0.08037479299224265,4.040839614566022,3.9010795954883086,4.224224058918486,Regional,1.08,1,0.6701122526770132,8645.0,1824.682117480507
24659,39,Employed,50,135027.0,Rent,2,669,0,2,0.49213411175596833,12,31,28736.0,60,0.09595885405480792,604.86,Debt Consolidation,31,13889.07,0,0,0.053754582416849966,4.6324660408679925,3.4927989764486647,4.119516459367416,Inner Metro,0.95,0,0.6239710710000825,13889.07,388.58259253204284
24660,28,Employed,105,54747.0,Mortgage,2,703,0,1,0.5846611811806417,19,85,8888.0,24,0.12839538958370342,421.88,Debt Consolidation,55,444.4,1,18,0.09247191626938463,6.069203202290185,6.463388447933864,4.814567450109631,Inner Metro,0.95,0,0.6082761684686635,444.4,40.66515856095441
24661,41,Employed,17,58770.0,Mortgage,2,657,0,0,0.36536404351077967,5,65,7215.0,60,0.1325654634028865,165.11,Debt Consolidation,31,3487.25,0,0,0.033713118938233796,6.286610851107082,6.5565212853033925,4.594648988869243,Inner Metro,0.95,0,0.6283774823697604,3487.25,344.7091225916569
24662,35,Self-employed,59,52558.0,Rent,3,571,1,3,0.38878040975740574,7,16,11591.0,60,0.1177772048313047,256.54,Home Improvement,33,5215.95,0,0,0.05857300506107539,3.7572492832356703,4.048651246209333,6.944647703183744,Outer Metro,1.0,1,0.652391694947858,5215.95,853.755994850323
24663,28,Employed,21,50813.0,Mortgage,1,719,0,2,0.26307339885103037,6,65,10819.0,60,0.08447712590265422,221.7,Home Improvement,4,10097.73,0,0,0.05235668037706885,4.2398626032244096,4.024927327130662,4.191207409356823,Outer Metro,1.0,0,0.6144467206566989,10097.73,432.6792523413992
24664,43,Self-employed,52,55182.0,Mortgage,1,611,1,4,0.09600196078001419,2,5,15224.0,36,0.07055405539211984,470.46,Debt Consolidation,50,761.2,0,0,0.10230727411112318,3.9213449998578884,5.1796970911742095,5.109606673286863,Inner Metro,0.95,0,0.5807268872315948,761.2,35.08111195543351
24665,22,Employed,19,48053.0,Rent,1,627,0,4,0.26822566261564423,2,68,5898.0,36,0.08102943607438833,185.1,Car,19,2785.17,1,28,0.046223961043015,4.8574618678203025,4.569251332019677,3.892896059657059,Outer Metro,1.0,0,0.6373403436741951,2785.17,90.82716781767274
24666,29,Employed,12,53377.0,Rent,0,645,0,3,0.4203585351668415,5,22,15800.0,36,0.10925496078580987,516.71,Debt Consolidation,53,790.0,1,30,0.11616464020083558,6.354388378664658,4.036893181461154,4.138223692093755,Inner Metro,0.95,0,0.6662685056021304,790.0,87.6102143077875
24667,39,Self-employed,33,26431.0,Rent,3,714,0,1,0.2867588405330854,11,51,5178.0,48,0.07131030941776009,124.31,Other,47,258.9,1,23,0.056438273239756344,5.405709053665922,4.959153931840993,3.5213385129842485,Inner Metro,0.95,0,0.6316442771864257,258.9,9.810886693164319
24668,38,Employed,25,34687.0,Rent,0,712,1,0,0.4844383279069629,10,22,3551.0,48,0.11275859916036729,92.25,Car,29,1405.6,0,0,0.03191397353475365,5.860166478359921,3.1589825986912805,4.775945856122362,Outer Metro,1.0,0,0.6721144029832491,1405.6,125.05762684849223
24669,33,Employed,65,49035.0,Rent,1,673,0,2,0.15760232906410107,9,69,8093.0,36,0.08084270978573696,253.92,Other,18,4046.5,0,0,0.06214010400734169,6.0962621612659875,5.44753822049529,3.2053072633955573,Outer Metro,1.0,0,0.6107043834080195,4046.5,110.32381578305522
24670,28,Unemployed,18,18000.0,Rent,0,623,1,1,0.3146919600325271,8,14,4005.0,24,0.09549762685739147,183.98,Home Improvement,26,200.25,1,18,0.12265333333333332,4.495877149112052,4.8626773497791955,4.536737409029051,Inner Metro,0.95,0,0.7062623838778246,200.25,32.038849980596886
24671,28,Employed,55,31216.0,Mortgage,1,717,0,3,0.12163318164716691,12,80,3610.0,48,0.07067841413763006,86.56,Debt Consolidation,29,1428.96,0,0,0.033275243464889796,3.662864091001162,4.589458527343071,5.650073517525911,Outer Metro,1.0,0,0.6570414026942644,1428.96,19.389338798671403
24672,45,Employed,80,43283.0,Rent,2,669,0,1,0.17631852691694275,9,60,5493.0,36,0.10669707586926976,178.98,Debt Consolidation,50,274.65,0,0,0.0496213293902918,4.495156908368915,3.859935655781081,5.143590931745475,Regional,1.08,0,0.5845442891495083,274.65,3.279930406393671
24673,40,Unemployed,13,18000.0,Mortgage,1,647,0,0,0.04951503381662833,8,43,4960.0,36,0.09478600416186618,158.83,Debt Consolidation,52,248.0,0,0,0.10588666666666667,6.185635550367337,3.192417665595501,4.371952975185146,Outer Metro,1.0,0,0.604784991412095,248.0,21.448744178706132
24674,49,Employed,29,53822.0,Mortgage,1,619,1,1,0.2015065897252688,6,18,7206.0,48,0.12832506709657981,192.72,Other,33,2251.88,1,20,0.04296830292445468,5.923444971063731,2.0,6.45893769330027,Remote,1.18,1,0.6561440824376997,2251.88,191.22444173920366
